P_max,Omega_1,Omega_2,Mu,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
1446,0.12032683141953698,5.168235845160243,6.2281760545601745,0.16461696250584046,5.0,0.16000000000000014,1.4400000000000004,0.0,347.51410722732544
1538,0.11873726542005594,5.308894473199247,6.42612156986717,0.1644401116938743,5.0,0.16000000000000014,1.6000000000000005,0.0,338.3583025932312
1631,0.11710078575475583,5.476093602959402,6.63790562173522,0.16368524460018352,5.0,0.16000000000000014,1.7599999999999998,0.0,306.3203070163727
1726,0.11543068655625341,5.629784331215442,6.856691167413796,0.16288563452793556,5.0,0.16000000000000014,1.92,0.0,316.67018818855286
1811,0.11373754396622933,5.780695382391996,7.075165277386581,0.16226198368678796,5.0,0.16000000000000014,2.08,0.0,311.37003111839294
1324,0.11203232218651667,5.916575337397894,7.296054783752246,0.1614484716732814,5.0,0.16000000000000014,2.24,1.0,482.0863392353058
1423,0.11032212911770166,6.0614299823484465,7.52638245665797,0.16059439616757398,5.0,0.16000000000000014,2.4000000000000004,0.0,371.44918394088745
1528,0.10861435499922485,6.238688975156796,7.765502843039952,0.1600669892684643,5.0,0.16000000000000014,2.5600000000000005,0.0,368.82987236976624
1627,0.1069144790251288,6.3863661783162655,8.009925648200785,0.15899285039057787,5.0,0.16000000000000014,2.7199999999999998,0.0,345.8061714172363
1729,0.1052278273715187,6.5386934923801725,8.25444033328304,0.15814975312446017,5.0,0.16000000000000014,2.88,0.0,336.8039960861206
1834,0.10355839083975589,6.666604230925589,8.490190916801136,0.15745729385551818,5.0,0.16000000000000014,3.04,0.0,379.2863857746124
1931,0.10190853968311865,6.827576298773094,8.749764819918962,0.15642117290597235,5.0,0.16000000000000014,3.2,0.0,333.51417541503906
1299,0.10028221272158405,6.926978979184634,8.989141142684023,0.15553216212041293,5.0,0.16000000000000014,3.3600000000000003,0.0,396.3789908885956
1417,0.09868031898984148,7.065413121146607,9.245570714648228,0.15463567371275388,5.0,0.16000000000000014,3.5200000000000005,0.0,420.9775321483612
1533,0.09710536523201437,7.198052555393856,9.516177608220573,0.1537700994984147,5.0,0.16000000000000014,3.6799999999999997,0.0,417.57010865211487
1651,0.09555870271991336,7.3200768084842025,9.75956119234067,0.1528887603633636,5.0,0.16000000000000014,3.84,0.0,411.81552267074585
1744,0.09404080312771068,7.4538270140908125,10.020946429326361,0.1520856488758543,5.0,0.16000000000000014,4.0,0.0,314.19016575813293
1856,0.09676271133989767,6.926117064558028,9.463532360022096,0.1510090843482012,5.0,0.3200000000000003,-4.0,0.0,389.8848443031311
1949,0.0983552490934561,6.8095743090780925,9.201626444025642,0.15194803641726745,5.0,0.3200000000000003,-3.84,0.0,320.3496775627136
1294,0.09997690409911833,6.677793917705098,8.941874393166962,0.15276645313562592,5.0,0.3200000000000003,-3.68,0.0,375.96359395980835
1392,0.10162580386597973,6.569386370605266,8.693941616824752,0.15357436154971352,5.0,0.3200000000000003,-3.52,0.0,356.900990486145
1480,0.10329982010523425,6.405161902159675,8.4284718680293,0.15443348339831808,5.0,0.3200000000000003,-3.36,0.0,304.5247747898102
1576,0.10499673313181142,6.268339059427326,8.166308187572124,0.15506638859171648,5.0,0.3200000000000003,-3.2,0.0,350.0477931499481
1669,0.10671279908811968,6.123477176511863,7.929025944220591,0.1560057647842878,5.0,0.3200000000000003,-3.04,0.0,317.5848822593689
1772,0.108443681296827,5.978762045579909,7.68036198649377,0.1569407363119879,5.0,0.3200000000000003,-2.88,0.0,370.23201990127563
1871,0.11018413998879695,5.841946113734263,7.441124850205908,0.15780743958461813,5.0,0.3200000000000003,-2.7199999999999998,0.0,342.0304343700409
1284,0.11192845911959172,5.687159272915171,7.202944864754738,0.158459035336392,5.0,0.3200000000000003,-2.56,0.0,340.62703585624695
1375,0.11366884896700125,5.554072410283188,6.979284354162753,0.15913927284613377,5.0,0.3200000000000003,-2.4,0.0,342.37422251701355
1460,0.11539603109713004,5.390935583940751,6.739635913662827,0.16011167739560725,5.0,0.3200000000000003,-2.24,0.0,287.6679859161377
1550,0.11709901475485765,5.244962932789473,6.520222261413991,0.16077469274443656,5.0,0.3200000000000003,-2.08,0.0,326.6201648712158
1636,0.11876473415427498,5.1057656037251835,6.311313435867023,0.16137947321575974,5.0,0.3200000000000003,-1.92,0.0,286.4091787338257
1721,0.12037877209461256,4.966249835774876,6.110406352814731,0.16188421781474768,5.0,0.3200000000000003,-1.7599999999999998,0.0,289.79215002059937
1799,0.12192353105723812,4.833599423628224,5.92063233415001,0.16237425522720952,5.0,0.3200000000000003,-1.6,0.0,278.73060941696167
1278,0.12337936565097991,4.707490615477569,5.742155496023672,0.16287230303474937,5.0,0.3200000000000003,-1.44,0.0,309.74760246276855
1371,0.12472458284108831,4.595821363890854,5.583615700575631,0.16320175994957994,5.0,0.3200000000000003,-1.2799999999999998,0.0,322.27205181121826
1452,0.12593561340864223,4.493055112332655,5.442755542378915,0.1633596229594803,5.0,0.3200000000000003,-1.12,0.0,291.64226388931274
1547,0.1269890558057669,4.391480065884558,5.311239312339026,0.16358327086771335,5.0,0.3200000000000003,-0.96,0.0,344.1186068058014
1621,0.12786072569191936,4.334169017166957,5.218650761448732,0.16398098865139488,5.0,0.3200000000000003,-0.7999999999999998,0.0,258.7147159576416
1706,0.12852842096553524,4.287153624061964,5.148788687904366,0.16410563278841717,5.0,0.3200000000000003,-0.6400000000000001,0.0,290.80417037010193
1793,0.12897730291873533,4.25862106809481,5.101330325450288,0.16445240051935306,5.0,0.3200000000000003,-0.48,0.0,291.39051628112793
1302,0.1291938700244502,4.25359429952777,5.082753966244466,0.16483112910445136,5.0,0.3200000000000003,-0.31999999999999984,0.0,383.2894432544708
1401,0.12917439897521518,4.26096173967895,5.08759494019696,0.16505978771568763,5.0,0.3200000000000003,-0.16000000000000014,0.0,355.6304314136505
1489,0.12892288167529542,4.319477657301393,5.138425588506386,0.16545802132894238,5.0,0.3200000000000003,0.0,0.0,318.92949986457825
1577,0.12844880036571046,4.391443204781048,5.212810592657339,0.16565632322482804,5.0,0.3200000000000003,0.16000000000000014,0.0,314.33039832115173
1654,0.12776757444824763,4.469816764258969,5.302805175749157,0.16578583558503357,5.0,0.3200000000000003,0.3200000000000003,0.0,263.0515170097351
1755,0.12689989306125632,4.573264111529274,5.416951877047675,0.16608110964291556,5.0,0.3200000000000003,0.4800000000000004,0.0,340.16927433013916
1835,0.12586667029569115,4.683224894286316,5.5464584487932935,0.16620396118600012,5.0,0.3200000000000003,0.6399999999999997,0.0,285.1579444408417
1282,0.12469039172665465,4.808593920492882,5.695165154811864,0.1662173310712911,5.0,0.3200000000000003,0.7999999999999998,0.0,307.7558193206787
1366,0.12339204911413232,4.945052221303671,5.861117463895122,0.16600451616034825,5.0,0.3200000000000003,0.96,0.0,294.45709919929504
1454,0.12199314554240734,5.104288417718541,6.041330544592163,0.1659181386731849,5.0,0.3200000000000003,1.12,0.0,315.32568883895874
1537,0.12051173916201047,5.244723853911703,6.223540887235458,0.1655684875276145,5.0,0.3200000000000003,1.2800000000000002,0.0,300.97272872924805
1616,0.11896485034466711,5.3815842135521414,6.414073320177696,0.16517330783695988,5.0,0.3200000000000003,1.4400000000000004,0.0,283.6138265132904
1727,0.11736709755079247,5.522687215752792,6.611292352620962,0.16467913016138475,5.0,0.3200000000000003,1.6000000000000005,0.0,362.7502410411835
1820,0.11573151770890987,5.690194169559106,6.8298043572284595,0.16391294898012976,5.0,0.3200000000000003,1.7599999999999998,0.0,330.7717547416687
1288,0.11407007862949528,5.84251376868678,7.045642343802582,0.1632851122620903,5.0,0.3200000000000003,1.92,0.0,331.04525923728943
1386,0.11239246603306192,6.001943409783532,7.278400413531832,0.1626756337911167,5.0,0.3200000000000003,2.08,0.0,354.2788805961609
1482,0.11070654398992298,6.148314875156023,7.496206321236796,0.16166874131697512,5.0,0.3200000000000003,2.24,0.0,329.52281522750854
1569,0.10901964003581269,6.297739992074689,7.722997466948742,0.16099751976129478,5.0,0.3200000000000003,2.4000000000000004,0.0,323.20454502105713
1658,0.10733769137692507,6.443790179751819,7.955147403341195,0.16021607659020548,5.0,0.3200000000000003,2.5600000000000005,0.0,296.9661293029785
1759,0.1056659375989578,6.591860970812744,8.194175946636136,0.1593519276931391,5.0,0.3200000000000003,2.7199999999999998,0.0,347.90681409835815
1849,0.10400827682195127,6.735931682876928,8.438367158163917,0.15837863166095723,5.0,0.3200000000000003,2.88,0.0,298.43261337280273
1307,0.10236872724405482,6.87342553789941,8.678371921796405,0.15762190766992423,5.0,0.3200000000000003,3.04,0.0,390.28956604003906
1406,0.10074982749669444,6.994020287965602,8.92945850283472,0.15642854812854048,5.0,0.3200000000000003,3.2,0.0,339.7743556499481
1502,0.09915428943645951,7.150242049697031,9.185284532273492,0.15554634877579507,5.0,0.3200000000000003,3.3600000000000003,0.0,348.0934863090515
1608,0.0975831053997556,7.282458287232613,9.43167027622847,0.1548692178074823,5.0,0.3200000000000003,3.5200000000000005,0.0,385.1620192527771
1720,0.096038802872069,7.410349796875005,9.69889614877979,0.1538759278112226,5.0,0.3200000000000003,3.6799999999999997,0.0,370.95590329170227
1830,0.09452223563893354,7.533669479099045,9.948293704559038,0.15295913606305234,5.0,0.3200000000000003,3.84,0.0,386.8312373161316
1925,0.09303377305354864,7.655847217035481,10.208472397092295,0.15206876195117408,5.0,0.3200000000000003,4.0,0.0,315.7401204109192
1314,0.0975435963102145,6.802403442265379,9.290566771281101,0.15024118826680158,5.0,0.4800000000000004,-4.0,0.0,398.29552006721497
1411,0.0991544781125183,6.672846731167507,9.027804742989048,0.1510652635516434,5.0,0.4800000000000004,-3.84,0.0,354.22709560394287
1504,0.10079345207841062,6.534566724249549,8.759856055261402,0.1521059519921955,5.0,0.4800000000000004,-3.68,0.0,318.9748692512512
1584,0.10245850099167299,6.401288758155436,8.507325342781023,0.1527359346964821,5.0,0.4800000000000004,-3.52,0.0,295.2466015815735
1675,0.10414745212695867,6.243492840488823,8.23534380212079,0.15329017567054817,5.0,0.4800000000000004,-3.36,0.0,312.38359570503235
1791,0.10585716252614759,6.118451352813723,7.992466247298843,0.154620644069988,5.0,0.4800000000000004,-3.2,0.0,386.9414498806
1879,0.10758300557544132,5.9788721552649795,7.7491032816636825,0.15525060426971082,5.0,0.4800000000000004,-3.04,0.0,321.5456233024597
1318,0.10932014161547136,5.841379520744566,7.505945881876794,0.15610924055905512,5.0,0.4800000000000004,-2.88,0.0,409.2565999031067
1403,0.1110630035899987,5.686438837784388,7.2570132203412445,0.15706762722412454,5.0,0.4800000000000004,-2.7199999999999998,0.0,303.1878640651703
1492,0.11280428558120868,5.554254101389456,7.0295791564922325,0.15772621258218544,5.0,0.4800000000000004,-2.56,0.0,314.2408046722412
1573,0.11453453568822228,5.398397457268427,6.796069578547682,0.1584419647192462,5.0,0.4800000000000004,-2.4,0.0,303.0599195957184
1655,0.11624300501671087,5.255488667081575,6.574275759101912,0.15912216137589952,5.0,0.4800000000000004,-2.24,0.0,274.46167516708374
1749,0.11791753600157444,5.119720095688658,6.363141560902514,0.15975379866750722,5.0,0.4800000000000004,-2.08,0.0,320.6685001850128
1837,0.11954316270327654,4.981063094767368,6.159572503433985,0.16026504772704847,5.0,0.4800000000000004,-1.92,0.0,308.0427644252777
1298,0.12110283249022263,4.851920799080667,5.967929203909064,0.16078384931153508,5.0,0.4800000000000004,-1.7599999999999998,0.0,337.18397068977356
1388,0.12257728412754848,4.732004761714768,5.789174192044336,0.16135671392747092,5.0,0.4800000000000004,-1.6,0.0,333.89981341362
1486,0.1239442538747667,4.614866735318337,5.620587662744326,0.16192601406961715,5.0,0.4800000000000004,-1.44,0.0,329.5230221748352
1570,0.12518100327382278,4.517289049896181,5.479649675215889,0.16215077371153486,5.0,0.4800000000000004,-1.2799999999999998,0.0,316.33842968940735
1647,0.126263934398173,4.431714641279859,5.353244929748722,0.16261376456346494,5.0,0.4800000000000004,-1.12,0.0,265.5653212070465
1739,0.12716961860025253,4.36707454650908,5.255320682170989,0.16290081131097978,5.0,0.4800000000000004,-0.96,0.0,299.3472192287445
1824,0.12787617369179752,4.320618383007959,5.179583782434149,0.16334630972436434,5.0,0.4800000000000004,-0.7999999999999998,0.0,298.93336820602417
1289,0.12836621671507206,4.308901239986755,5.1426043869895,0.16364369766581793,5.0,0.4800000000000004,-0.6400000000000001,0.0,310.33426237106323
1378,0.12862988774522305,4.319529604481767,5.131879043022407,0.164435610111477,5.0,0.4800000000000004,-0.48,0.0,329.6231791973114
1463,0.1286622865151512,4.325255292888256,5.132385835695343,0.1644590774248994,5.0,0.4800000000000004,-0.31999999999999984,0.0,303.3930742740631
1549,0.1284656373117349,4.371900951369174,5.171500577526158,0.16493860613591116,5.0,0.4800000000000004,-0.16000000000000014,0.0,299.8694500923157
1628,0.12804944916802796,4.440821587821891,5.238130700825073,0.16535496113523657,5.0,0.4800000000000004,0.0,0.0,267.8020234107971
1718,0.12742944007990928,4.526195907487386,5.3248142613262335,0.1658594516015133,5.0,0.4800000000000004,0.16000000000000014,0.0,302.4370036125183
1798,0.12662368523795933,4.630550142467074,5.437049918990535,0.1661142667914851,5.0,0.4800000000000004,0.3200000000000003,0.0,279.9929075241089
1300,0.12565285124839043,4.73503074371072,5.555371278035565,0.16638095406544662,5.0,0.4800000000000004,0.4800000000000004,0.0,339.1473219394684
1376,0.12453786813384823,4.874186910721111,5.708631147134534,0.16654373705067033,5.0,0.4800000000000004,0.6399999999999997,0.0,287.9967267513275
1464,0.1232993901841872,5.014629325401722,5.873307457693004,0.16631703313539836,5.0,0.4800000000000004,0.7999999999999998,0.0,316.44272351264954
1555,0.12195785039173823,5.155417469613249,6.039866514507729,0.16633636247839417,5.0,0.4800000000000004,0.96,0.0,311.1257381439209
1643,0.1205305692995833,5.303061687812952,6.22137894558851,0.1660290688177317,5.0,0.4800000000000004,1.12,0.0,303.41369915008545
1746,0.11903384010770607,5.472824382187898,6.418376880762361,0.16579996758044893,5.0,0.4800000000000004,1.2800000000000002,0.0,353.95617961883545
1855,0.11748286518298254,5.617190791620375,6.612491923960019,0.1652573087238201,5.0,0.4800000000000004,1.4400000000000004,0.0,360.07072710990906
1317,0.11589002268395542,5.763837287486265,6.814775262566278,0.16463904404635044,5.0,0.4800000000000004,1.6000000000000005,0.0,387.52298402786255
1418,0.1142676765827138,5.916561808354116,7.02430773360696,0.16394206874577133,5.0,0.4800000000000004,1.7599999999999998,0.0,359.8988301753998
1508,0.11262478475812447,6.07271750118308,7.237801751628931,0.1634996922526737,5.0,0.4800000000000004,1.92,0.0,324.60384798049927
1623,0.11096976606488944,6.230530697484605,7.463687501926486,0.1626345920680899,5.0,0.4800000000000004,2.08,0.0,405.44072699546814
1724,0.10930975763655981,6.386368926872018,7.68796043513394,0.16195815300629557,5.0,0.4800000000000004,2.24,0.0,334.1182174682617
1831,0.10765218922408612,6.525490495387441,7.9139192568365075,0.16112612770906815,5.0,0.4800000000000004,2.4000000000000004,0.0,378.0698313713074
1930,0.10600104288907579,6.6780758698881115,8.149783421054376,0.160252847665602,5.0,0.4800000000000004,2.5600000000000005,0.0,340.6511628627777
1325,0.10436141023751594,6.824726557068999,8.390337130877697,0.1592663886366879,5.0,0.4800000000000004,2.7199999999999998,0.0,410.3143265247345
1438,0.10273665263875792,6.937000166295048,8.620476786952072,0.1584290823135973,5.0,0.4800000000000004,2.88,0.0,419.6487708091736
1548,0.1011304413499666,7.106665320831745,8.86926524777985,0.15765194836969054,5.0,0.4800000000000004,3.04,0.0,389.1262331008911
1659,0.09954464202118911,7.225607694792114,9.113806644651191,0.15666855697361692,5.0,0.4800000000000004,3.2,0.0,376.4437208175659
1763,0.09798259677200569,7.366947848562587,9.36677713947083,0.15569583669466835,5.0,0.4800000000000004,3.3600000000000003,0.0,360.2362675666809
1878,0.09644469036785276,7.50930160364276,9.627968173516537,0.15462718805103576,5.0,0.4800000000000004,3.5200000000000005,0.0,404.74113035202026
1974,0.09493219022217134,7.635556677374538,9.878167779037923,0.15379587339957956,5.0,0.4800000000000004,3.6799999999999997,0.0,355.41776633262634
1329,0.09344764790744409,7.746738401002414,10.132945509985579,0.15288678004513756,5.0,0.4800000000000004,3.84,0.0,415.9024486541748
1432,0.09198998507604479,7.870000313926068,10.394824416795492,0.1519324298825891,5.0,0.4800000000000004,4.0,0.0,375.46532344818115
1525,0.09824805674066271,6.667033221377055,9.104677612773806,0.14962979297075696,5.0,0.6399999999999997,-4.0,0.0,340.7242474555969
1630,0.099872657205173,6.538617373523497,8.844196638990411,0.1503617531075952,5.0,0.6399999999999997,-3.84,0.0,358.79626846313477
1714,0.1015239415785124,6.407909071764541,8.580965523664801,0.15133086312843377,5.0,0.6399999999999997,-3.68,0.0,282.3404517173767
1803,0.10319970247370283,6.270446771904998,8.321880153892803,0.15217423348636183,5.0,0.6399999999999997,-3.52,0.0,323.6951916217804
1903,0.10489747795947219,6.118630264385057,8.064572154112959,0.15285267532683844,5.0,0.6399999999999997,-3.36,0.0,341.49127864837646
1346,0.10661240355320994,5.983141630083786,7.811713779143833,0.15381632444804266,5.0,0.6399999999999997,-3.2,0.0,467.64398074150085
1447,0.10834016375415598,5.866090280521802,7.579371107825134,0.15446472881083811,5.0,0.6399999999999997,-3.04,0.0,373.4706358909607
1532,0.11007483279545066,5.704640874620482,7.324527649331607,0.15538585215091155,5.0,0.6399999999999997,-2.88,0.0,301.2641615867615
1634,0.11180996962211392,5.563419649548299,7.09102188171895,0.15599108378643592,5.0,0.6399999999999997,-2.7199999999999998,0.0,351.3143730163574
1709,0.11353591727324176,5.420432467460622,6.857927026471861,0.1567846728300154,5.0,0.6399999999999997,-2.56,0.0,265.9799976348877
1808,0.11524271126618883,5.276450599542877,6.632347006723283,0.15746238425266237,5.0,0.6399999999999997,-2.4,0.0,348.7759094238281
1899,0.11691787640046991,5.142563289716977,6.418864239343867,0.15810150660569505,5.0,0.6399999999999997,-2.24,0.0,312.6013250350952
1308,0.11854681938094054,5.009988013067781,6.214306822425348,0.15866974363728883,5.0,0.6399999999999997,-2.08,0.0,336.2911374568939
1385,0.12011346584961947,4.883148488298261,6.020812696102319,0.15921706666434218,5.0,0.6399999999999997,-1.92,0.0,287.0112006664276
1466,0.12159800862176466,4.76320891429522,5.839097534581279,0.1597888344887997,5.0,0.6399999999999997,-1.7599999999999998,0.0,290.4782748222351
1562,0.12297926854420245,4.6517557784195525,5.670338801828605,0.16044427442275203,5.0,0.6399999999999997,-1.6,0.0,332.6327772140503
1640,0.1242348374840778,4.55890120770819,5.529193256830452,0.16074209261910447,5.0,0.6399999999999997,-1.44,0.0,271.59807562828064
1736,0.12534094449688754,4.477429672743122,5.402470984025954,0.16127712040733194,5.0,0.6399999999999997,-1.2799999999999998,0.0,305.1391019821167
1819,0.12627515145228765,4.409493312570945,5.296344369235872,0.16183719426634663,5.0,0.6399999999999997,-1.12,0.0,307.1542503833771
1310,0.12701567515890086,4.375117485539599,5.228897306337672,0.16215674231323357,5.0,0.6399999999999997,-0.96,0.0,335.4889144897461
1394,0.1275461639376181,4.356654396785968,5.182721711997704,0.1626598774225015,5.0,0.6399999999999997,-0.7999999999999998,0.0,297.32404232025146
1479,0.1278554308576512,4.357635162010366,5.159234830573924,0.16342185349147337,5.0,0.6399999999999997,-0.6400000000000001,0.0,300.2303235530853
1574,0.12793902804759924,4.391346905931128,5.173265994831672,0.16404165371258525,5.0,0.6399999999999997,-0.48,0.0,347.0825846195221
1662,0.12779883697347996,4.43972894131557,5.211265991006785,0.16450977051264382,5.0,0.6399999999999997,-0.31999999999999984,0.0,298.2032654285431
1754,0.12744453974529552,4.512240800594515,5.277664284522094,0.1649302382595445,5.0,0.6399999999999997,-0.16000000000000014,0.0,305.23320388793945
1847,0.12688985791403193,4.598099357905557,5.362374212985122,0.16537224217171553,5.0,0.6399999999999997,0.0,0.0,322.23509526252747
1313,0.126151336411777,4.7019848802686885,5.467611936368751,0.16586937615323533,5.0,0.6399999999999997,0.16000000000000014,0.0,342.2218761444092
1407,0.12524832764334196,4.8191330493941,5.590365759865861,0.1662804854837151,5.0,0.6399999999999997,0.3200000000000003,0.0,322.8366997241974
1490,0.12420123495766637,4.955364040725031,5.732831238493917,0.16659795689255674,5.0,0.6399999999999997,0.4800000000000004,0.0,306.02087783813477
1578,0.12303018382815953,5.101279151807162,5.891316941655591,0.16666725263389662,5.0,0.6399999999999997,0.6399999999999997,0.0,321.7187547683716
1649,0.12175237267072037,5.239848715247875,6.053711346147212,0.16659644840758403,5.0,0.6399999999999997,0.7999999999999998,0.0,241.29724836349487
1740,0.12038651590111188,5.388350505949719,6.2264644119238675,0.16654096742051921,5.0,0.6399999999999997,0.96,0.0,312.47953748703003
1839,0.11894825783626425,5.530617540110823,6.409872550606382,0.1660494290044688,5.0,0.6399999999999997,1.12,0.0,340.8925678730011
1323,0.1174511680728045,5.6758709192203805,6.594930837357783,0.16579447093406346,5.0,0.6399999999999997,1.2800000000000002,0.0,366.1809902191162
1428,0.11590891692658138,5.840579757456931,6.79929253552763,0.1652658784350889,5.0,0.6399999999999997,1.4400000000000004,0.0,380.3923852443695
1530,0.11433204374468128,6.00757336521751,7.010660033485002,0.16462475845628793,5.0,0.6399999999999997,1.6000000000000005,0.0,367.72911381721497
1635,0.11273069996385865,6.176456456469888,7.222011719701765,0.16418073709228637,5.0,0.6399999999999997,1.7599999999999998,0.0,360.77487564086914
1725,0.11111294208285925,6.298404779683205,7.426121978643037,0.16343163768980168,5.0,0.6399999999999997,1.92,0.0,299.68980622291565
1829,0.10948700123557266,6.456198317158229,7.64680156825313,0.16274987495968307,5.0,0.6399999999999997,2.08,0.0,373.5076115131378
1935,0.1078591980429358,6.621314206793591,7.883319970842717,0.16168603094397813,5.0,0.6399999999999997,2.24,0.0,372.91492104530334
1336,0.10623488863734923,6.7757175793670745,8.10727900254512,0.16110178267322034,5.0,0.6399999999999997,2.4000000000000004,0.0,411.0997838973999
1439,0.10461839964949549,6.92688467824138,8.344471912121037,0.1601113178192809,5.0,0.6399999999999997,2.5600000000000005,0.0,381.14977765083313
1552,0.10301356172612884,7.065329648813028,8.576216139101733,0.1593184288872198,5.0,0.6399999999999997,2.7199999999999998,0.0,403.78225564956665
1657,0.10142497399268975,7.201582329894151,8.813367908276142,0.15844516412603302,5.0,0.6399999999999997,2.88,0.0,355.2603049278259
1765,0.09985397225593866,7.361485371369412,9.06108394857775,0.15754084244760624,5.0,0.6399999999999997,3.04,0.0,378.0404603481293
1876,0.09830362186836578,7.471453794971975,9.304807645409156,0.15648326644539054,5.0,0.6399999999999997,3.2,0.0,392.27972960472107
1967,0.09677644216667684,7.603324606428188,9.548187480492238,0.15571743880219197,5.0,0.6399999999999997,3.3600000000000003,0.0,323.2999176979065
1338,0.09527272700156005,7.7340041478900385,9.80684394896831,0.15456322461999836,5.0,0.6399999999999997,3.5200000000000005,0.0,407.14020323753357
1436,0.09379396651916054,7.8579912207819556,10.059788119172598,0.153662018480352,5.0,0.6399999999999997,3.6799999999999997,0.0,363.62341117858887
1557,0.09234162438344139,7.987459556758594,10.308121356679209,0.1530318983591551,5.0,0.6399999999999997,3.84,0.0,428.9063665866852
1667,0.09091618383252612,8.095009022180086,10.568162104118382,0.1520075149582551,5.0,0.6399999999999997,4.0,0.0,377.08973813056946
1761,0.09886841774049161,6.569745984314487,8.936600886323408,0.14864751243426955,5.0,0.7999999999999998,-4.0,0.0,320.9254524707794
1868,0.100501780517489,6.445747673236369,8.672313831793502,0.14964735557601744,5.0,0.7999999999999998,-3.84,0.0,394.5268702507019
1961,0.10215965705402498,6.298529797412292,8.406678129327151,0.15046072036080577,5.0,0.7999999999999998,-3.68,0.0,314.8483922481537
1332,0.10384011542554439,6.151398610122339,8.147383432544267,0.15115927187349437,5.0,0.7999999999999998,-3.52,0.0,375.1663463115692
1425,0.10553851188428894,6.0444616175960935,7.908181400199265,0.15196386948005525,5.0,0.7999999999999998,-3.36,0.0,355.0325736999512
1515,0.10725119097379991,5.8824388560814675,7.649749440305984,0.1526893519492731,5.0,0.7999999999999998,-3.2,0.0,314.705997467041
1602,0.10897182533773932,5.7423721067888565,7.405994013125026,0.15342565198204122,5.0,0.7999999999999998,-3.04,0.0,306.4245102405548
1678,0.11069334550738978,5.598298654795537,7.161206784007266,0.1543366894680297,5.0,0.7999999999999998,-2.88,0.0,268.2659239768982
1781,0.11240834655206551,5.476097027864942,6.939399002563775,0.15498143536340375,5.0,0.7999999999999998,-2.7199999999999998,0.0,346.4074079990387
1873,0.11410616595842928,5.320382533871696,6.705697507431422,0.15557164946890717,5.0,0.7999999999999998,-2.56,0.0,336.7740387916565
1337,0.11577473437242955,5.187425182992518,6.489410157276648,0.15624331629274565,5.0,0.7999999999999998,-2.4,0.0,398.0950915813446
1416,0.11739949349190514,5.057359975725209,6.282696552474057,0.15684847119831136,5.0,0.7999999999999998,-2.24,0.0,289.34773683547974
1499,0.11896535134785352,4.928413268066386,6.079740981511954,0.15770183313906005,5.0,0.7999999999999998,-2.08,0.0,292.90841341018677
1592,0.1204531505514068,4.808702785686247,5.895498102486383,0.15828792276057851,5.0,0.7999999999999998,-1.92,0.0,344.00002431869507
1694,0.1218418493011702,4.702623055085217,5.731598736773637,0.1587082584732326,5.0,0.7999999999999998,-1.7599999999999998,0.0,339.8965322971344
1790,0.12310909553124999,4.61709948025482,5.586431996048116,0.15943561346557691,5.0,0.7999999999999998,-1.6,0.0,327.16753816604614
1863,0.12423263062152783,4.54024853414251,5.464494090316988,0.1597517052212104,5.0,0.7999999999999998,-1.44,0.0,271.00459933280945
1306,0.12518989458974406,4.479833411288397,5.359656203692989,0.1604366402623319,5.0,0.7999999999999998,-1.2799999999999998,0.0,299.5052444934845
1395,0.12596058587122425,4.434420550240343,5.280277907214511,0.16088010237831732,5.0,0.7999999999999998,-1.12,0.0,314.1807978153229
1476,0.12652837055724941,4.427552666503736,5.238506017719779,0.1616036555898106,5.0,0.7999999999999998,-0.96,0.0,294.62059593200684
1571,0.12688203443587343,4.429268716614629,5.213039174914179,0.1623562366632857,5.0,0.7999999999999998,-0.7999999999999998,0.0,336.92541241645813
1646,0.12701713933117784,4.4679754761336286,5.22766479102389,0.16302206055757712,5.0,0.7999999999999998,-0.6400000000000001,0.0,263.87930274009705
1738,0.12693557487144078,4.524710481593639,5.267817982980596,0.16357966128597737,5.0,0.7999999999999998,-0.48,0.0,297.27537512779236
1822,0.12664560514639153,4.599020858988799,5.328498311098537,0.1642725436122164,5.0,0.7999999999999998,-0.31999999999999984,0.0,294.3275535106659
1326,0.12615873625087684,4.689688448068285,5.408516622824825,0.1650323443345013,5.0,0.7999999999999998,-0.16000000000000014,0.0,347.66723012924194
1405,0.1254920830425765,4.799025801505967,5.513396121508526,0.16552620661005374,5.0,0.7999999999999998,0.0,0.0,282.8156292438507
1497,0.12466223239622812,4.923841772698031,5.6362127529821295,0.16593781250660133,5.0,0.7999999999999998,0.16000000000000014,0.0,332.86635303497314
1581,0.12368903351584336,5.051236665263458,5.767626441380888,0.16637937426808122,5.0,0.7999999999999998,0.3200000000000003,0.0,301.55665850639343
1672,0.12259065471360557,5.201266703537426,5.919111588499586,0.1667145622220143,5.0,0.7999999999999998,0.4800000000000004,0.0,314.6545000076294
1777,0.12138374774969761,5.347673878185278,6.081256243662297,0.16664330442057407,5.0,0.7999999999999998,0.6399999999999997,0.0,366.76934719085693
1860,0.12008615941317534,5.481831008883525,6.2395910892162085,0.1667097910413226,5.0,0.7999999999999998,0.7999999999999998,0.0,301.1670036315918
1333,0.1187126615259008,5.6542481447340425,6.429625747643639,0.1663726344913234,5.0,0.7999999999999998,0.96,0.0,357.91641306877136
