P_max,Omega_1,Omega_2,Mu,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
1500,0.19476300486776113,1.1257716097921018,3.672525824555848,1.2068452873243398,0.5,0.0,1.12,0.0,332.3672013282776
1591,0.1883591133665916,1.1337376235946977,3.9444474880203035,1.2014538998146134,0.5,0.0,1.2800000000000002,0.0,276.12482237815857
1073,0.18211867793981154,1.1398648286582729,4.223601864727607,1.1976328977284565,0.5,0.0,1.4400000000000004,0.0,275.29565954208374
1160,0.1760990418321187,1.1456729758955029,4.50819747698606,1.1954177017955079,0.5,0.0,1.6000000000000005,0.0,270.3547170162201
1262,0.17033094852859837,1.1487551362629569,4.796290007806974,1.1918255525836896,0.5,0.0,1.7599999999999998,0.0,321.5163278579712
1358,0.1648281885176323,1.154759706414282,5.088986118469234,1.190068092278924,0.5,0.0,1.92,0.0,299.13001227378845
1464,0.15959307474154003,1.1567344846897027,5.382893761969498,1.1886918422636144,0.5,0.0,2.08,0.0,322.69748425483704
1574,0.1546210749194886,1.1604596600816013,5.679312850930657,1.1862564412581753,0.5,0.0,2.24,0.0,337.8283987045288
1675,0.14990341369917148,1.163282880121363,5.976399961420789,1.1859289249366385,0.5,0.0,2.4000000000000004,0.0,332.9606056213379
1091,0.1454286138718101,1.1645564923985319,6.27568413487646,1.1847530695039226,0.5,0.0,2.5600000000000005,0.0,325.0349440574646
1195,0.14118419417455202,1.1661999017989308,6.57392787703855,1.184352042072108,0.5,0.0,2.7199999999999998,0.0,329.4852578639984
1311,0.13715732186880134,1.1672966163685192,6.874358266926601,1.1832692887967662,0.5,0.0,2.88,0.0,345.91257095336914
1405,0.13333496086802643,1.169015398341539,7.17493513114086,1.1830689613815546,0.5,0.0,3.04,0.0,284.7243711948395
1501,0.1297044899260344,1.1726509439321433,7.47709391709305,1.1807343136172077,0.5,0.0,3.2,0.0,324.7604820728302
1610,0.12625387324563314,1.1721147129627676,7.778705257837621,1.1809982862715276,0.5,0.0,3.3600000000000003,0.0,350.8768038749695
1713,0.12297159153204522,1.1737990582780886,8.080472219073203,1.1807561083857707,0.5,0.0,3.5200000000000005,0.0,304.0134470462799
1113,0.1198470806797336,1.1762117840200301,8.383013208233857,1.1800673753636506,0.5,0.0,3.6799999999999997,0.0,363.93812918663025
1222,0.11687007277339705,1.1752991430319653,8.684837768466213,1.1806171454160963,0.5,0.0,3.84,0.0,320.8056812286377
1342,0.11403131195495125,1.1766258145817998,8.988611054976232,1.1791089898161697,0.5,0.0,4.0,0.0,371.3053550720215
1444,0.11316331517931451,1.2321486126775958,8.840803672691834,1.132779845473384,0.5,0.16000000000000014,-4.0,0.0,313.2980954647064
1568,0.11601061649894921,1.2295983877919778,8.538517264462499,1.1340599964098885,0.5,0.16000000000000014,-3.84,0.0,394.49937772750854
1687,0.11899788929497505,1.2282344453412013,8.232311084607044,1.133361150520164,0.5,0.16000000000000014,-3.68,0.0,411.2902693748474
1797,0.12213435799293014,1.2282352331737125,7.9326128255260295,1.1338153774055906,0.5,0.16000000000000014,-3.52,0.0,348.4167902469635
1116,0.12543014900336527,1.2257154102069212,7.630317102576878,1.1338152692191767,0.5,0.16000000000000014,-3.36,0.0,364.4375238418579
1206,0.12889622285192714,1.223951713926006,7.328610093854143,1.1348569791374787,0.5,0.16000000000000014,-3.2,0.0,277.54666233062744
1321,0.13254400644307013,1.2222705709439328,7.028067082372679,1.1353424827544272,0.5,0.16000000000000014,-3.04,0.0,341.01936769485474
1415,0.1363855726244417,1.2201396159492113,6.726706881567732,1.135220782580229,0.5,0.16000000000000014,-2.88,0.0,305.1678535938263
1511,0.1404332060645963,1.217534610552168,6.426674954804829,1.1359763042038074,0.5,0.16000000000000014,-2.7199999999999998,0.0,312.26709485054016
1621,0.14469983495641203,1.215444133021509,6.127688646289577,1.1359970612510297,0.5,0.16000000000000014,-2.56,0.0,340.54801321029663
1720,0.14919747627624821,1.21123488704277,5.829234532184307,1.138288594575799,0.5,0.16000000000000014,-2.4,0.0,309.3382315635681
1101,0.15393768916247086,1.207829722505878,5.531844313242717,1.1396497509476677,0.5,0.16000000000000014,-2.24,0.0,310.80988478660583
1191,0.15893036648376668,1.205190863084587,5.237211860940521,1.140043343516387,0.5,0.16000000000000014,-2.08,0.0,293.5221436023712
1286,0.16418179014758813,1.200707637783824,4.943781038626895,1.1423932860289723,0.5,0.16000000000000014,-1.92,0.0,294.4041380882263
1379,0.1696928625877728,1.1958090740151963,4.653228328447251,1.1450666045483024,0.5,0.16000000000000014,-1.7599999999999998,0.0,283.3094172477722
1479,0.17545551067898782,1.1904356820985806,4.366323037708324,1.1479604889142911,0.5,0.16000000000000014,-1.6,0.0,308.8642842769623
1572,0.1814475770154853,1.184580159143764,4.084714861729119,1.151003335519043,0.5,0.16000000000000014,-1.44,0.0,287.2312469482422
1649,0.18762573596821913,1.1796981243220883,3.809609737464166,1.1541493417409838,0.5,0.16000000000000014,-1.2799999999999998,0.0,242.06182622909546
1095,0.1939142214686047,1.1704422666937706,3.5440109726330107,1.1604345630658814,0.5,0.16000000000000014,-1.12,0.0,278.4025821685791
1177,0.20019061602347302,1.1614264155714096,3.291177388626807,1.167056385690717,0.5,0.16000000000000014,-0.96,0.0,270.1727337837219
1264,0.20626762628994527,1.1526329905364445,3.0572165536697167,1.1745815673124085,0.5,0.16000000000000014,-0.7999999999999998,0.0,264.8959000110626
1353,0.21187486699368271,1.1440985758433957,2.8499347171590355,1.1825503016657914,0.5,0.16000000000000014,-0.6400000000000001,0.0,272.4780385494232
1427,0.21665257311684297,1.1363816038689833,2.677921463800905,1.1925051544212508,0.5,0.16000000000000014,-0.48,0.0,226.77407002449036
1519,0.22017940465032987,1.131894638701922,2.5546342571239795,1.2010307460066172,0.5,0.16000000000000014,-0.31999999999999984,0.0,285.5192563533783
1602,0.22205487139951074,1.1324782485848335,2.491550122510631,1.206265155434203,0.5,0.16000000000000014,-0.16000000000000014,0.0,272.0073823928833
1085,0.2220319734124975,1.138172955272871,2.4933118562616032,1.2096525986822053,0.5,0.16000000000000014,0.0,0.0,247.6965799331665
1161,0.22012007154474827,1.1493174255953202,2.5613873751350047,1.2083258786958009,0.5,0.16000000000000014,0.16000000000000014,0.0,243.76752519607544
1252,0.21657930811842888,1.163871219007787,2.6878855141320184,1.2033519093291258,0.5,0.16000000000000014,0.3200000000000003,0.0,257.65412425994873
1329,0.21181027415649328,1.1795013604835116,2.860912522641148,1.1965789299802367,0.5,0.16000000000000014,0.4800000000000004,0.0,232.6891942024231
1421,0.20622747551041062,1.1942299033744845,3.0683840111484226,1.1901228793603396,0.5,0.16000000000000014,0.6399999999999997,0.0,300.8663504123688
1504,0.20018198673438456,1.2073790966434346,3.3012758416495096,1.183971793226336,0.5,0.16000000000000014,0.7999999999999998,0.0,282.3795554637909
1588,0.19393788528318764,1.219160308463743,3.5531807432779208,1.177200725861034,0.5,0.16000000000000014,0.96,0.0,259.76559686660767
1094,0.18767890141273533,1.227785102710706,3.8167964733224085,1.1722317803183437,0.5,0.16000000000000014,1.12,0.0,255.76768803596497
1185,0.18152628983350833,1.2355930841105551,4.090441478707007,1.1689431973678723,0.5,0.16000000000000014,1.2800000000000002,0.0,298.807354927063
1278,0.17555482381163606,1.243455412113286,4.37116970309933,1.1642548828339174,0.5,0.16000000000000014,1.4400000000000004,0.0,287.23930740356445
1363,0.16980830373173908,1.2489726116386155,4.65645773758113,1.1612269208808974,0.5,0.16000000000000014,1.6000000000000005,0.0,255.48966526985168
1461,0.16430946950291705,1.2535933331726876,4.945611203062988,1.1584487134622616,0.5,0.16000000000000014,1.7599999999999998,0.0,297.8519666194916
1563,0.15906694897123397,1.2574347867140063,5.23765055102624,1.1560219038988842,0.5,0.16000000000000014,1.92,0.0,312.00768971443176
1658,0.15408036352961213,1.2606403969918096,5.5318244868453945,1.1540326884851357,0.5,0.16000000000000014,2.08,0.0,301.7137393951416
1104,0.14934417341042427,1.263104057756189,5.8272707032061755,1.1525903382672407,0.5,0.16000000000000014,2.24,0.0,270.63055539131165
1196,0.14484869186876742,1.265034269981744,6.124494006649325,1.1517985402059128,0.5,0.16000000000000014,2.4000000000000004,0.0,302.42111253738403
1289,0.14058305725699527,1.2669095104888353,6.423044091851715,1.150208668797469,0.5,0.16000000000000014,2.5600000000000005,0.0,294.2825376987457
1416,0.1365350552384332,1.2689976534123302,6.723671058480042,1.1494602273785135,0.5,0.16000000000000014,2.7199999999999998,0.0,377.98706698417664
1505,0.13269243417257479,1.2698382765095662,7.022239130974078,1.1479713952566795,0.5,0.16000000000000014,2.88,0.0,296.7789378166199
1623,0.12904276069417425,1.271620923003724,7.323352273462696,1.1474713453253007,0.5,0.16000000000000014,3.04,0.0,354.5992646217346
1715,0.12557433867206796,1.2718528889289975,7.6238461172637155,1.1464047184893085,0.5,0.16000000000000014,3.2,0.0,291.13501238822937
1115,0.1222758783890416,1.2723123543608188,7.925067997579284,1.1463957036533494,0.5,0.16000000000000014,3.3600000000000003,0.0,311.4149432182312
1205,0.11913650043559794,1.2728858501848892,8.226978912504112,1.1459327043578451,0.5,0.16000000000000014,3.5200000000000005,0.0,271.830242395401
1330,0.11614629655187776,1.2734949313916406,8.529109105521432,1.1450421095040073,0.5,0.16000000000000014,3.6799999999999997,0.0,372.75890254974365
1422,0.11329563866913116,1.2737446718118606,8.831544966800202,1.145334990878014,0.5,0.16000000000000014,3.84,0.0,296.2100875377655
1536,0.11057588026054052,1.2747038963692296,9.134657147898182,1.1437080670407695,0.5,0.16000000000000014,4.0,0.0,361.23044061660767
1657,0.10887678201787654,1.4054578554741508,8.710104510438626,1.0340397744078484,0.5,0.3200000000000003,-4.0,0.0,382.07193183898926
1769,0.11163855725861972,1.4028279549999032,8.406608008192652,1.0351292114419288,0.5,0.3200000000000003,-3.84,0.0,370.80717372894287
1142,0.11453593737759482,1.399119998654387,8.102715365740686,1.0358158869486909,0.5,0.3200000000000003,-3.68,0.0,314.86576557159424
1244,0.11757876074842868,1.398260049223293,7.8011975763810755,1.036083340671535,0.5,0.3200000000000003,-3.52,0.0,315.3660306930542
1357,0.12077667884872209,1.395192905216987,7.498798396735488,1.0358617523946494,0.5,0.3200000000000003,-3.36,0.0,378.77688789367676
1481,0.12413973460863571,1.393301126331845,7.1974203598786435,1.0366688048117143,0.5,0.3200000000000003,-3.2,0.0,377.3006157875061
1575,0.12767901580818425,1.390308991375227,6.896161380597075,1.0368954583568981,0.5,0.3200000000000003,-3.04,0.0,287.36076188087463
1671,0.13140554802268745,1.3872085326670887,6.5957208172108786,1.0380375425459496,0.5,0.3200000000000003,-2.88,0.0,320.5574116706848
1765,0.13533096177496656,1.3844955126993053,6.296172546147348,1.0384823278507942,0.5,0.3200000000000003,-2.7199999999999998,0.0,292.2601034641266
1137,0.13946645940384853,1.3804568861051956,5.997791549585532,1.0381828328438867,0.5,0.3200000000000003,-2.56,0.0,298.74204897880554
1227,0.14382284433593123,1.3772689619061627,5.700736892921551,1.0400940608493983,0.5,0.3200000000000003,-2.4,0.0,272.8380982875824
1337,0.1484094936284265,1.3720316139159872,5.404930874776769,1.0410502814076201,0.5,0.3200000000000003,-2.24,0.0,346.841744184494
1413,0.15323270699339478,1.36763553629511,5.110725000507406,1.042554706496806,0.5,0.3200000000000003,-2.08,0.0,244.61858987808228
1495,0.1582952224595438,1.362394803976395,4.819593860187666,1.044456071938955,0.5,0.3200000000000003,-1.92,0.0,270.6615653038025
1599,0.16359218932599992,1.3547664992780324,4.531737179802892,1.0466830785974577,0.5,0.3200000000000003,-1.7599999999999998,0.0,324.44175839424133
1686,0.1691076619873903,1.349881997736831,4.248756120835779,1.050591635007901,0.5,0.3200000000000003,-1.6,0.0,281.09728360176086
1123,0.1748094069464686,1.341726048538185,3.971779376929075,1.0546992433856128,0.5,0.3200000000000003,-1.44,0.0,253.56753253936768
1213,0.18063934988044597,1.3376655433530695,3.704840003986253,1.0590388838039426,0.5,0.3200000000000003,-1.2799999999999998,0.0,272.0956962108612
1297,0.18650359017112403,1.3270097329178268,3.4483991572979793,1.065226993171683,0.5,0.3200000000000003,-1.12,0.0,285.6464750766754
1378,0.1922567893799621,1.3188367607523261,3.209485210039369,1.0721845888747936,0.5,0.3200000000000003,-0.96,0.0,236.35259890556335
1477,0.1976875650970884,1.3115534138043465,2.991974052104228,1.080367277802487,0.5,0.3200000000000003,-0.7999999999999998,0.0,298.11678409576416
1578,0.2025094946268155,1.3051544884902797,2.8084055337402507,1.0918447674654586,0.5,0.3200000000000003,-0.6400000000000001,0.0,313.38367462158203
1664,0.2063723159729679,1.3012832909749883,2.665747783844134,1.1019032919899634,0.5,0.3200000000000003,-0.48,0.0,277.4613218307495
1109,0.208910180232372,1.3034433716581248,2.5750543976236804,1.111530955824791,0.5,0.3200000000000003,-0.31999999999999984,0.0,205.21813368797302
1193,0.20983647679067943,1.3128669547710639,2.545314545864896,1.1183352755818647,0.5,0.3200000000000003,-0.16000000000000014,0.0,266.3716073036194
1274,0.20904237164145525,1.326011253587958,2.5767686012119997,1.1212760865976903,0.5,0.3200000000000003,0.0,0.0,259.4372386932373
1370,0.20664103032862602,1.345462942485498,2.6688774310711523,1.1211954121310324,0.5,0.3200000000000003,0.16000000000000014,0.0,287.7760660648346
1453,0.202914597296063,1.3650442338453153,2.810337821367403,1.1188452355723761,0.5,0.3200000000000003,0.3200000000000003,0.0,239.05222630500793
1543,0.19822081036321718,1.384493870172192,2.992747276821931,1.113599896240188,0.5,0.3200000000000003,0.4800000000000004,0.0,286.2963066101074
1618,0.19289998519054127,1.4032789500428304,3.20511554758422,1.107987833541118,0.5,0.3200000000000003,0.6399999999999997,0.0,249.3144280910492
1131,0.18723558272051194,1.4190787140363486,3.44022568133171,1.102358744370124,0.5,0.3200000000000003,0.7999999999999998,0.0,264.8289453983307
1223,0.18143659560311298,1.4320208601458946,3.6914920769114135,1.097449201431413,0.5,0.3200000000000003,0.96,0.0,278.9366030693054
1298,0.1756507176347947,1.4429548590189532,3.955011371313411,1.0929472631144126,0.5,0.3200000000000003,1.12,0.0,262.5070102214813
1394,0.16997563718116537,1.451856280758522,4.227716846832221,1.0887003400016622,0.5,0.3200000000000003,1.2800000000000002,0.0,283.2270243167877
1491,0.1644718078107801,1.4588627392600388,4.5072457251740525,1.084683033804731,0.5,0.3200000000000003,1.4400000000000004,0.0,303.740736246109
1601,0.15917603761577687,1.4646579132008148,4.791983707964478,1.0809176030594836,0.5,0.3200000000000003,1.6000000000000005,0.0,353.3500702381134
1695,0.15410619897165848,1.4703930875402482,5.0790808688738345,1.0789305646991134,0.5,0.3200000000000003,1.7599999999999998,0.0,308.29404497146606
1152,0.1492691522774546,1.4716518250487232,5.370922866230295,1.0759576492143026,0.5,0.3200000000000003,1.92,0.0,322.90410017967224
1250,0.14466452801267232,1.4771246696517317,5.66384295961841,1.073403957758961,0.5,0.3200000000000003,2.08,0.0,274.79551887512207
1348,0.14028713451912078,1.4822415158518398,5.95828780004943,1.0714517958414431,0.5,0.3200000000000003,2.24,0.0,319.3731598854065
1447,0.13612864165872537,1.4826104820300412,6.254919396897591,1.0702732728217326,0.5,0.3200000000000003,2.4000000000000004,0.0,298.7993760108948
1547,0.13217882980791715,1.4828594768546002,6.552839941537847,1.0683371836433166,0.5,0.3200000000000003,2.5600000000000005,0.0,325.9115722179413
1660,0.12842740346584272,1.484126972779575,6.851396378075952,1.0672246442746824,0.5,0.3200000000000003,2.7199999999999998,0.0,353.238915681839
1766,0.12486305295629775,1.485505214513653,7.1508349180462325,1.06547825749001,0.5,0.3200000000000003,2.88,0.0,348.59372067451477
1151,0.12147499255924994,1.4854979129570844,7.450397787462874,1.0645851385674323,0.5,0.3200000000000003,3.04,0.0,315.4686782360077
1255,0.11825267787980166,1.4864389372678657,7.750719371915264,1.0649312883071178,0.5,0.3200000000000003,3.2,0.0,300.14164090156555
1365,0.11518584163545799,1.4868230146852008,8.052239725513218,1.0631762152591362,0.5,0.3200000000000003,3.3600000000000003,0.0,364.9063174724579
1463,0.11226484684821963,1.4876855253936694,8.353576909200935,1.0625053122998123,0.5,0.3200000000000003,3.5200000000000005,0.0,303.076532125473
1583,0.10948064479796477,1.4889225733991815,8.655332946138671,1.0614324194124467,0.5,0.3200000000000003,3.6799999999999997,0.0,381.56793785095215
1696,0.10682472798360053,1.4876798904833726,8.957346843273498,1.0615628585729047,0.5,0.3200000000000003,3.84,0.0,369.38007140159607
1798,0.10428915716908062,1.4877774082447237,9.259364434871074,1.061340769791912,0.5,0.3200000000000003,4.0,0.0,324.8888301849365
1171,0.10307616460216765,1.6322329785403173,8.595108266811053,0.9323705737643606,0.5,0.4800000000000004,-4.0,0.0,337.0066342353821
1275,0.10570573598081728,1.630944737596314,8.294238667826864,0.9318146387520412,0.5,0.4800000000000004,-3.84,0.0,333.67902517318726
1400,0.10846460663281061,1.6269695879126376,7.989138286248718,0.9323102338885842,0.5,0.4800000000000004,-3.68,0.0,367.97853326797485
1494,0.11136159632957819,1.6269494001050337,7.691498256512474,0.9324836656616766,0.5,0.4800000000000004,-3.52,0.0,308.01441287994385
1596,0.11440575936617109,1.621182542365768,7.385013874457785,0.9320043407548042,0.5,0.4800000000000004,-3.36,0.0,326.792377948761
1702,0.11760642033933233,1.6175694522063604,7.083371603794539,0.9326023736103275,0.5,0.4800000000000004,-3.2,0.0,330.28409337997437
1793,0.12097364596195931,1.6141129946726154,6.782787185081547,0.9326247132081045,0.5,0.4800000000000004,-3.04,0.0,301.7880063056946
1165,0.12451729273307066,1.6099064410532522,6.482654276168558,0.9335232335033822,0.5,0.4800000000000004,-2.88,0.0,319.6320803165436
1266,0.12824738753295095,1.6063924966984957,6.1845985615764505,0.9352605511807601,0.5,0.4800000000000004,-2.7199999999999998,0.0,312.0333094596863
1381,0.13217345560748317,1.6013015911000146,5.8861437238529675,0.9346707017508304,0.5,0.4800000000000004,-2.56,0.0,354.7744140625
1470,0.13630372837248986,1.5959185226879413,5.589815424535692,0.9362698794459638,0.5,0.4800000000000004,-2.4,0.0,271.3156361579895
1559,0.1406451494394182,1.590825533269334,5.29618955184956,0.936967341863498,0.5,0.4800000000000004,-2.24,0.0,278.77969455718994
1662,0.14519990899313837,1.5843323642653502,5.0043116722979875,0.9396308896877738,0.5,0.4800000000000004,-2.08,0.0,318.13990926742554
1746,0.1499657562143146,1.5794655472539882,4.717019902510215,0.9412504545794279,0.5,0.4800000000000004,-1.92,0.0,285.5392601490021
1176,0.15493150286078022,1.570272847385347,4.433069991417891,0.9446457729663145,0.5,0.4800000000000004,-1.7599999999999998,0.0,320.32964515686035
1272,0.160073071166321,1.5634519216667955,4.1559646152397,0.9483680089430364,0.5,0.4800000000000004,-1.6,0.0,303.5813891887665
1359,0.1653469451222668,1.5538270032878156,3.8861969890798727,0.9538270487483544,0.5,0.4800000000000004,-1.44,0.0,268.4928870201111
1455,0.17068265491478699,1.5448900192347397,3.6281664078147293,0.9597239441280043,0.5,0.4800000000000004,-1.2799999999999998,0.0,271.2960000038147
1537,0.17597038728852726,1.5379283181120176,3.386062568085251,0.966372899351932,0.5,0.4800000000000004,-1.12,0.0,263.772474527359
1625,0.18105254387362402,1.5299190356442582,3.1635540738592303,0.975692437806776,0.5,0.4800000000000004,-0.96,0.0,287.23540353775024
1703,0.18571117964237616,1.5240105297759436,2.9692675887136915,0.9858363245751214,0.5,0.4800000000000004,-0.7999999999999998,0.0,256.8328459262848
1162,0.18967317429122393,1.5220379255418437,2.810975321897276,0.9967566073433345,0.5,0.4800000000000004,-0.6400000000000001,0.0,267.2916171550751
1237,0.19263589962967448,1.5239057258161086,2.6974849071527576,1.0087342201224598,0.5,0.4800000000000004,-0.48,0.0,220.9136025905609
1320,0.19432330623000124,1.5329375797157065,2.636618232611802,1.0192769957509018,0.5,0.4800000000000004,-0.31999999999999984,0.0,248.77850818634033
1387,0.19456135878669265,1.5489539196864828,2.633555202452455,1.0266729824826346,0.5,0.4800000000000004,-0.16000000000000014,0.0,235.94344639778137
1473,0.1933351801777485,1.5699601459789574,2.6852373789743185,1.0320333174057241,0.5,0.4800000000000004,0.0,0.0,248.84639239311218
1558,0.19079013850860785,1.594478395647194,2.7898546420054977,1.0330326211613112,0.5,0.4800000000000004,0.16000000000000014,0.0,268.8747560977936
1638,0.18718169194886022,1.6197023212670931,2.939225256876708,1.0307637827608143,0.5,0.4800000000000004,0.3200000000000003,0.0,241.99726057052612
1153,0.1828019154960745,1.6467756286739303,3.1258813701446626,1.026428328556864,0.5,0.4800000000000004,0.4800000000000004,0.0,236.76036548614502
1229,0.1779236448419656,1.664315791255771,3.335595281897381,1.0225282665016646,0.5,0.4800000000000004,0.6399999999999997,0.0,227.10696077346802
1316,0.17277214746886216,1.6824525870896432,3.5692631245150848,1.0172770532077133,0.5,0.4800000000000004,0.7999999999999998,0.0,263.09054708480835
1395,0.16751716719058182,1.698304857345732,3.817868789434792,1.0127326340772416,0.5,0.4800000000000004,0.96,0.0,255.83996605873108
1487,0.16227906062626218,1.7103192937763438,4.079958730558159,1.0073206896508693,0.5,0.4800000000000004,1.12,0.0,292.5039978027344
1589,0.15713960181364922,1.7192634158384474,4.349808407849611,1.0036573207269925,0.5,0.4800000000000004,1.2800000000000002,0.0,323.4422161579132
1678,0.15215108078091644,1.728164370311815,4.6258033071209095,1.0002865084698493,0.5,0.4800000000000004,1.4400000000000004,0.0,287.67472529411316
1173,0.1473446581289666,1.734275838661914,4.909174915470182,0.9958956092012023,0.5,0.4800000000000004,1.6000000000000005,0.0,267.8697693347931
1258,0.14273735593981549,1.7398392267279985,5.194022269532189,0.9932987492274161,0.5,0.4800000000000004,1.7599999999999998,0.0,266.5250368118286
1372,0.13833554419359498,1.7448614488204228,5.48437141048603,0.9898111783353944,0.5,0.4800000000000004,1.92,0.0,345.14427518844604
1478,0.13413956978256572,1.7452927971877918,5.776009393069435,0.9883954957724697,0.5,0.4800000000000004,2.08,0.0,326.06800413131714
1580,0.13014545126687538,1.7493851221921437,6.069181251552363,0.9860616126106818,0.5,0.4800000000000004,2.24,0.0,320.56631803512573
1681,0.1263462033098544,1.7511269743025433,6.3641169239147,0.9844999207443845,0.5,0.4800000000000004,2.4000000000000004,0.0,339.1924753189087
1781,0.1227337999418648,1.752754362099063,6.661136411333157,0.9822521622053019,0.5,0.4800000000000004,2.5600000000000005,0.0,323.4641809463501
1197,0.11929896135276927,1.7540462047115537,6.958585733216248,0.9808551808509443,0.5,0.4800000000000004,2.7199999999999998,0.0,314.4107871055603
1296,0.11603225459466272,1.7544501577880474,7.257677122451749,0.9788992705853587,0.5,0.4800000000000004,2.88,0.0,316.2551431655884
1411,0.11292407454570783,1.7544418462339593,7.557719609272933,0.9779105921180162,0.5,0.4800000000000004,3.04,0.0,327.1811978816986
1522,0.10996551769684045,1.7544498244279425,7.857233696755157,0.9764247748105459,0.5,0.4800000000000004,3.2,0.0,360.44816398620605
1609,0.10714727001582888,1.7558347677374333,8.157667385711903,0.9744783630252385,0.5,0.4800000000000004,3.3600000000000003,0.0,298.2212553024292
1727,0.1044611743314661,1.7569275427897106,8.45855269726112,0.9736488892971187,0.5,0.4800000000000004,3.5200000000000005,0.0,339.7909560203552
1826,0.1018989467264274,1.7570628337009684,8.760069603591385,0.9724434119496644,0.5,0.4800000000000004,3.6799999999999997,0.0,331.43227672576904
1216,0.09945332594267456,1.7564382981021003,9.061165620930332,0.9724190749098155,0.5,0.4800000000000004,3.84,0.0,353.20029067993164
1318,0.0971169284062972,1.7544504242614327,9.363077976291564,0.9720835129233698,0.5,0.4800000000000004,4.0,0.0,311.54957008361816
1438,0.0969739228422963,1.88080616500737,8.490966062681565,0.8405737998929412,0.5,0.6399999999999997,-4.0,0.0,376.79424142837524
1535,0.0994576553065465,1.8779505382895518,8.188030742261482,0.8398614610135561,0.5,0.6399999999999997,-3.84,0.0,304.6522116661072
1654,0.10206348879953937,1.8735321663077504,7.884936949397725,0.8402512908478807,0.5,0.6399999999999997,-3.68,0.0,378.69874119758606
1750,0.1047989305555752,1.8705042269233676,7.582763356220958,0.8401906517911208,0.5,0.6399999999999997,-3.52,0.0,324.7738103866577
1853,0.10767238084101573,1.8669311977263572,7.281321619320066,0.8396480346784277,0.5,0.6399999999999997,-3.36,0.0,332.34165692329407
1202,0.11069239353189188,1.8625389090860653,6.980161860500475,0.8400690562192483,0.5,0.6399999999999997,-3.2,0.0,310.72554993629456
1290,0.11386742473046117,1.857273110921047,6.679407979100866,0.8414009398544282,0.5,0.6399999999999997,-3.04,0.0,286.5236291885376
1404,0.11720622029340405,1.8521699235648819,6.38010396800021,0.8420934495099537,0.5,0.6399999999999997,-2.88,0.0,330.2530629634857
1489,0.12071706101041475,1.8472981528531358,6.082605620957651,0.8420974621898087,0.5,0.6399999999999997,-2.7199999999999998,0.0,281.55694007873535
1582,0.12440723962753468,1.8396652436090646,5.786157824772353,0.8428712928326472,0.5,0.6399999999999997,-2.56,0.0,296.9006278514862
1684,0.12828278366330753,1.8362889767038553,5.494483922755741,0.8442806392711244,0.5,0.6399999999999997,-2.4,0.0,335.55869793891907
1778,0.1323464720088315,1.8258930674965341,5.199522877349674,0.8476153845594812,0.5,0.6399999999999997,-2.24,0.0,300.6300001144409
1200,0.1365975098865171,1.8208130366531416,4.912456776846193,0.8486204077236191,0.5,0.6399999999999997,-2.08,0.0,273.43842482566833
1299,0.1410274977489703,1.8121264858244575,4.628709441379912,0.8515122984653902,0.5,0.6399999999999997,-1.92,0.0,320.90612173080444
1398,0.14561889989546448,1.8051515467330361,4.351802826011673,0.8548410074122337,0.5,0.6399999999999997,-1.7599999999999998,0.0,291.1053931713104
1485,0.15033952594953445,1.7947038556093813,4.081349282018167,0.8599782645415278,0.5,0.6399999999999997,-1.6,0.0,277.48045539855957
1576,0.15513658446462303,1.7863349033991878,3.822368453250499,0.8656564761443355,0.5,0.6399999999999997,-1.44,0.0,276.5963351726532
1669,0.15992920936181332,1.7783682446874627,3.578194966566224,0.8720985974793042,0.5,0.6399999999999997,-1.2799999999999998,0.0,315.02991700172424
1762,0.16459985588122458,1.7687695528440401,3.3509179168171324,0.8810027607526253,0.5,0.6399999999999997,-1.12,0.0,288.990727186203
1194,0.16898716713119658,1.762051383060324,3.1480092629050196,0.8917458404668619,0.5,0.6399999999999997,-0.96,0.0,252.80450630187988
1271,0.17288558232619158,1.7620344525809961,2.978681608483864,0.9027308505266011,0.5,0.6399999999999997,-0.7999999999999998,0.0,244.84166741371155
1368,0.17605697545016086,1.7632791382309763,2.8462025365985326,0.9149962828261227,0.5,0.6399999999999997,-0.6400000000000001,0.0,296.49996161460876
1445,0.1782627009097839,1.7720378558349748,2.759339389432757,0.9273526374358925,0.5,0.6399999999999997,-0.48,0.0,216.0444688796997
1540,0.17931221721879417,1.787181862381674,2.7209099979224005,0.9393336673569193,0.5,0.6399999999999997,-0.31999999999999984,0.0,303.4908483028412
1628,0.17911253729322063,1.8127343786967927,2.737045391941904,0.9476029333275602,0.5,0.6399999999999997,-0.16000000000000014,0.0,292.08600902557373
1710,0.1776942126155745,1.8379815275584386,2.800097436098188,0.9540542701219514,0.5,0.6399999999999997,0.0,0.0,255.93873739242554
1201,0.17519914497982475,1.8678578122599139,2.912533188286478,0.9553885253843244,0.5,0.6399999999999997,0.16000000000000014,0.0,231.57011532783508
1270,0.17184006012988362,1.8967881276593435,3.061984385185478,0.9552890545586232,0.5,0.6399999999999997,0.3200000000000003,0.0,229.6424446105957
1354,0.16785085907489958,1.923696516582762,3.2449941425574487,0.9527113794220454,0.5,0.6399999999999997,0.4800000000000004,0.0,250.1377944946289
1436,0.16344991921612115,1.947796958664353,3.4554800304164646,0.9480195407733799,0.5,0.6399999999999997,0.6399999999999997,0.0,240.44520902633667
