P_max,Omega_1,Omega_2,Mu_plus,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
695,0.1169003160067159,5.816997954014971,6.084676445493047,0.1595118509634843,5.0,-1.92,1.12,0.0,182.48292517662048
696,0.115068007918824,4.386542387873147,4.69188380654548,0.1498763149937861,5.0,-1.92,1.2800000000000002,0.0,113.3371205329895
697,0.1170210535581123,5.565572866169912,5.94559130188196,0.1559642073872409,5.0,-1.92,1.4400000000000004,0.0,90.68851351737976
698,0.1168784877545902,5.4086576373914514,5.87709757740401,0.1540989815746868,5.0,-1.92,1.6000000000000003,0.0,173.57540941238403
699,0.1165736049586025,5.444966053797499,5.923761649347568,0.1532896346836001,5.0,-1.92,1.7599999999999998,0.0,143.0361168384552
700,0.1161109559429187,5.215134486659932,5.804834384533562,0.1504289617156788,5.0,-1.92,1.92,0.0,137.03418970108032
701,0.1155021660134571,5.26787350568407,5.904902279750274,0.1501076128176194,5.0,-1.92,2.08,0.0,155.02206993103027
702,0.1147656840630634,5.216594845856388,5.942187977830811,0.1487054996246101,5.0,-1.92,2.24,0.0,147.07513642311096
703,0.1138587243451493,5.2652762484666695,6.036541156347761,0.1472962499834685,5.0,-1.92,2.4000000000000004,0.0,124.85853219032288
704,0.1128369819132924,5.269741420600429,6.100135795455585,0.1441587233269154,5.0,-1.92,2.5600000000000005,0.0,134.08099222183228
705,0.1117239242011027,5.453637632593328,6.337200708991059,0.1463831840494472,5.0,-1.92,2.72,0.0,149.34260272979736
706,0.110529350450042,5.412968501046919,6.451568471751189,0.144311974014368,5.0,-1.92,2.88,0.0,116.3549463748932
707,0.1092136518269014,5.596698012534585,6.655399836246895,0.1445254795883631,5.0,-1.92,3.04,0.0,120.80379581451416
708,0.1078496314215217,5.691953628765173,6.8275232795087,0.1438179191043883,5.0,-1.92,3.2,0.0,128.58866024017334
709,0.1064420530349609,5.769198353790841,7.0855841483693,0.1420793582522931,5.0,-1.92,3.3600000000000003,0.0,112.48601460456848
710,0.1049722708459299,6.031830205129539,7.34482580758053,0.1430069214450997,5.0,-1.92,3.5200000000000005,0.0,155.82828450202942
711,0.1035071849133094,6.043233505965949,7.477503218044662,0.1411556177367408,5.0,-1.92,3.68,0.0,113.64997816085815
712,0.1020011842072069,6.087065747980546,7.625826341210908,0.1409489424682447,5.0,-1.92,3.84,0.0,136.17349195480347
713,0.1004884410883595,6.166624257564141,7.8253546049070035,0.1406854964197254,5.0,-1.92,4.0,0.0,129.94675731658936
714,0.0831299127479491,9.907049541873809,11.684611383536854,0.1497208560387118,5.0,-1.7599999999999998,-4.0,0.0,175.64149451255798
715,0.0843424822009166,9.86766178513014,11.473153473842189,0.1496985135370948,5.0,-1.7599999999999998,-3.84,0.0,153.70403718948364
716,0.085607793526163,9.692984481971838,11.234333390524812,0.1511253774120108,5.0,-1.7599999999999998,-3.68,0.0,175.32825374603271
717,0.0868416852125725,9.692238670670305,10.996852102947916,0.1520161712038857,5.0,-1.7599999999999998,-3.52,0.0,166.78596305847168
718,0.0880666069685662,9.184318698478403,10.88116942390301,0.1530130078487709,5.0,-1.7599999999999998,-3.36,0.0,185.5334453582764
719,4.591732162804346e-07,1.8578003689505755,2.0873302424391214,5.550413562642016,5.0,-1.7599999999999998,-3.2,0.0,143.23865389823914
720,0.0906146776260442,9.392161598028498,10.270972275510516,0.1548942108293022,5.0,-1.7599999999999998,-3.04,0.0,121.84949779510498
721,0.0919625453564383,8.96083525298719,10.022350338466872,0.1555612606005217,5.0,-1.7599999999999998,-2.88,0.0,156.5951762199402
722,0.0932960060773902,8.959693609373598,9.763946255433588,0.1564118109582652,5.0,-1.7599999999999998,-2.72,0.0,132.98504781723022
723,0.0945659201477033,8.799491655443422,9.54329214064914,0.1572524594861877,5.0,-1.7599999999999998,-2.56,1.0,281.39110708236694
724,0.0959095404964612,8.613062216433452,9.312660976885155,0.158376697270396,5.0,-1.7599999999999998,-2.4,0.0,162.89011597633362
725,0.0972551045397948,8.252793083859139,9.022949029024208,0.1599572875167187,5.0,-1.7599999999999998,-2.24,0.0,78.42911672592163
726,0.0986136989404055,8.600962341320585,8.945447790823941,0.1601725702987927,5.0,-1.7599999999999998,-2.08,1.0,273.2366120815277
727,0.1000237936307576,8.26378336988584,8.746921090731327,0.1620249394486838,5.0,-1.7599999999999998,-1.92,0.0,166.6932349205017
728,0.1013634244163308,8.241719363935832,8.615769123979366,0.1629700952131857,5.0,-1.7599999999999998,-1.7599999999999998,0.0,196.346333026886
729,0.102653517084114,7.989196998785599,8.293421985102231,0.1624847490206578,5.0,-1.7599999999999998,-1.6,0.0,113.69305610656738
730,0.1040357100091861,7.854821751840374,8.100049319674806,0.1628186408433416,5.0,-1.7599999999999998,-1.44,0.0,154.99830389022827
731,0.105393561492146,7.726186270055955,7.90249586422498,0.1641354955105774,5.0,-1.7599999999999998,-1.2799999999999998,0.0,162.31563186645508
732,0.1066855972502792,7.587081577461446,7.733890005467628,0.1643581681559275,5.0,-1.7599999999999998,-1.12,0.0,131.4569845199585
733,0.1079762230100152,7.306224603737512,7.556141753585725,0.1638926338778673,5.0,-1.7599999999999998,-0.96,0.0,155.46549582481384
734,0.1092199493856045,7.166063497956678,7.385972047940708,0.1642596772260082,5.0,-1.7599999999999998,-0.7999999999999998,0.0,98.78712606430054
735,0.110424085322544,7.0237479324826015,7.175225455464842,0.164753837306192,5.0,-1.7599999999999998,-0.6400000000000001,0.0,127.02470088005066
736,0.1115868715437809,6.930299570003038,7.064120204572497,0.1654091123766198,5.0,-1.7599999999999998,-0.48,0.0,130.5003821849823
737,0.1126417660857286,6.816594657471783,6.916403885627047,0.1649733187401824,5.0,-1.7599999999999998,-0.3199999999999998,0.0,174.79218816757202
738,0.1136868346070338,6.56187796663723,6.735196290927124,0.1645163691226246,5.0,-1.7599999999999998,-0.1600000000000001,0.0,145.87405586242676
739,0.114660372147533,6.37416458781855,6.560472054028283,0.1653015656300884,5.0,-1.7599999999999998,0.0,0.0,151.93025374412537
740,0.1155927178573836,6.156931702730367,6.413465546913234,0.1640431702084218,5.0,-1.7599999999999998,0.1600000000000001,1.0,191.49508666992188
741,0.1164079846016425,6.156931332769892,6.351692244456833,0.1638955071453318,5.0,-1.7599999999999998,0.3200000000000003,0.0,119.45119261741638
742,0.1170940386426942,6.12855522110736,6.291828363689087,0.163421074052017,5.0,-1.7599999999999998,0.4800000000000004,0.0,131.19647693634033
743,0.1176883800321743,5.73242580318564,6.074241023111011,0.1612888517730085,5.0,-1.7599999999999998,0.6399999999999997,0.0,138.13834404945374
744,0.1181710870803245,5.732425806815068,6.037230104337521,0.1611505072406579,5.0,-1.7599999999999998,0.7999999999999998,0.0,165.04371070861816
745,0.118499675633285,5.412385409125493,5.878325732333423,0.1583655761741573,5.0,-1.7599999999999998,0.96,0.0,150.4003438949585
746,6.468349916161595e-07,3.8085164971205385,2.0023720790225763,4.655535534162238,5.0,-1.7599999999999998,1.12,0.0,100.1916046142578
747,0.118755907796975,5.412385886833388,5.849985078911084,0.1573852952591933,5.0,-1.7599999999999998,1.2800000000000002,0.0,126.62249827384947
748,0.1186660586005161,5.279527807683476,5.778711468426119,0.1558691176932739,5.0,-1.7599999999999998,1.4400000000000004,0.0,119.58598470687866
749,0.1184290701220153,5.2147403019164855,5.786515897532143,0.1534371115809535,5.0,-1.7599999999999998,1.6000000000000003,0.0,162.14885759353638
750,1.2642046718110777e-06,2.7565187569486724,4.837453039017035,4.607846900845,5.0,-1.7599999999999998,1.7599999999999998,0.0,134.36416673660278
751,0.1174181345668429,5.1481284045293165,5.803981618900535,0.1523992458587752,5.0,-1.7599999999999998,1.92,0.0,92.19724655151369
752,0.1153969831342558,4.037999425936436,5.135050666486457,0.1415371587469491,5.0,-1.7599999999999998,2.08,0.0,112.4735553264618
753,0.1157989106996009,5.259691620641565,6.0095214404915165,0.1503388177645488,5.0,-1.7599999999999998,2.24,1.0,229.2697789669037
754,0.1147885984285018,5.259691623703019,6.089519265077768,0.1493184828145122,5.0,-1.7599999999999998,2.4000000000000004,0.0,180.34765768051147
755,0.1136437814788169,5.206300541820559,6.173436000290455,0.1445824458254247,5.0,-1.7599999999999998,2.5600000000000005,0.0,102.00312304496764
756,0.1124343821714326,5.406827128440733,6.404273422613665,0.1470871261163427,5.0,-1.7599999999999998,2.72,0.0,170.62694358825684
757,0.111109483554093,5.4123577366572935,6.502022119212539,0.1461678954321236,5.0,-1.7599999999999998,2.88,0.0,174.3379693031311
758,0.1096889061995945,5.42096250306186,6.629580645147343,0.1454039909297843,5.0,-1.7599999999999998,3.04,0.0,145.2344355583191
759,0.1082471059614108,5.611932066345799,6.809048621964847,0.14239338898589,5.0,-1.7599999999999998,3.2,0.0,145.81427192687988
760,0.1061367846254619,4.875119224025595,6.715029899498674,0.136211102304613,5.0,-1.7599999999999998,3.3600000000000003,0.0,122.69334650039671
761,0.1052549638477354,5.825568593760135,7.261413294021921,0.1441715863293056,5.0,-1.7599999999999998,3.5200000000000005,0.0,188.97062706947327
762,0.1036844352639653,6.167376925306495,7.641646933356377,0.1437000317326951,5.0,-1.7599999999999998,3.68,0.0,164.13719654083252
763,0.102154715261402,6.1782455334848505,7.820354212717227,0.1416471968635431,5.0,-1.7599999999999998,3.84,0.0,148.52644896507263
764,0.1005980020928674,6.353970064575808,8.09077954991426,0.1419266361872329,5.0,-1.7599999999999998,4.0,0.0,168.3808913230896
765,0.0842515021640396,9.83053838516162,11.548927092298609,0.1501825988760817,5.0,-1.6,-4.0,0.0,140.21451139450073
766,0.0854861681066158,9.56000402822984,11.244744086540589,0.1511047151457245,5.0,-1.6,-3.84,0.0,160.30516171455383
767,0.0867432463806145,9.498486919928638,11.04011714964316,0.1517673613616682,5.0,-1.6,-3.68,0.0,151.24818587303162
768,0.0880169772782067,9.36873036473574,10.815857579927105,0.1528328634369793,5.0,-1.6,-3.52,0.0,138.9048662185669
769,0.0893641253656474,9.17699009482764,10.598718854493118,0.1533310559175885,5.0,-1.6,-3.36,0.0,160.21190524101257
770,0.0906664271214848,9.176990735042908,10.37423204015332,0.1541455466524102,5.0,-1.6,-3.2,0.0,138.12651991844177
771,0.091999573103529,8.956573481255333,10.120515163477672,0.1552048928340664,5.0,-1.6,-3.04,0.0,199.34602308273315
772,0.0933321740890797,8.956574462471476,9.8604794184465,0.156342458693987,5.0,-1.6,-2.88,0.0,140.92641305923462
773,0.0946604719130599,8.387788205630137,9.767820132620212,0.1563849986487599,5.0,-1.6,-2.72,0.0,171.02153658866882
774,0.0960410506265908,8.472940564148157,9.350332542840896,0.158602838454079,5.0,-1.6,-2.56,1.0,244.97193431854248
775,0.0969368554782105,7.40277147238171,9.150972580569768,0.1600659232081296,5.0,-1.6,-2.4,0.0,149.13039994239807
776,0.0988465049415539,8.386597958400543,9.030240720345988,0.1601609778728963,5.0,-1.6,-2.24,0.0,144.4032166004181
777,0.1002414170305616,8.110012784272566,8.767935021689421,0.1610808807419084,5.0,-1.6,-2.08,0.0,149.2373161315918
778,0.0830418319921202,10.455433706113496,4.792287831068318,0.2552144937380527,5.0,-1.6,-1.92,0.0,183.31244015693665
779,0.079050168766488,2.819168141535662,6.875097373241751,0.1337731807430051,5.0,-1.6,-1.7599999999999998,0.0,142.94375157356262
780,0.1043950667614662,7.587036705069975,8.101680187336399,0.1627557004394327,5.0,-1.6,-1.6,0.0,184.13636660575867
781,0.1057640864553774,7.538713413403856,8.024430994559236,0.1650625351701131,5.0,-1.6,-1.44,0.0,144.3477578163147
782,0.1071290427881203,7.587036683301476,7.785678355277233,0.1645290783246059,5.0,-1.6,-1.2799999999999998,0.0,171.48294520378113
783,0.1084960514594684,7.204909316403155,7.585548195472642,0.1646802088384727,5.0,-1.6,-1.12,0.0,131.4475450515747
784,0.1098046792312149,7.101395193100615,7.40716019641161,0.1645376758634208,5.0,-1.6,-0.96,0.0,194.87000489234924
785,0.1110893142641771,6.944061119307511,7.206600163844637,0.1656352378699493,5.0,-1.6,-0.7999999999999998,0.0,178.5619354248047
786,0.112308028302491,6.93563606898377,7.083348763583176,0.1661467206411164,5.0,-1.6,-0.6400000000000001,0.0,123.08291625976562
787,0.1134825410471952,6.582909852350996,6.844992233199553,0.1647116933807622,5.0,-1.6,-0.48,0.0,137.81995558738708
788,0.1145855997049469,6.363669415689153,6.67453859910494,0.1651472827545134,5.0,-1.6,-0.3199999999999998,0.0,137.66419291496277
789,0.1156839514604058,6.163475203376717,6.511456524219932,0.1650952206104001,5.0,-1.6,-0.1600000000000001,1.0,264.3936576843262
790,0.1166749191726204,6.163475182573912,6.426084264597121,0.1654376499632745,5.0,-1.6,0.0,0.0,156.79041719436646
791,0.1175494077928432,6.031627622573797,6.252241592916118,0.1635777243087029,5.0,-1.6,0.1600000000000001,0.0,138.17565035820007
792,0.1183462045978122,5.86082547610084,6.193540608554412,0.1636270406229466,5.0,-1.6,0.3200000000000003,0.0,147.47993302345276
793,0.1190359803198678,5.738390362277442,6.062510352435497,0.1634395505449495,5.0,-1.6,0.4800000000000004,0.0,153.72653198242188
794,0.1195655755526725,5.729997167953258,6.0337879577792375,0.1628320582068197,5.0,-1.6,0.6399999999999997,0.0,113.01131582260132
795,0.120022352074116,5.412096403054193,5.864294045816817,0.1607145247211396,5.0,-1.6,0.7999999999999998,0.0,109.40474081039427
796,0.1202905346830741,5.405176990547627,5.844643236668627,0.1599239991266295,5.0,-1.6,0.96,0.0,80.49916243553162
797,0.1203985962137738,5.096724140446593,5.655588054938092,0.1582213481860152,5.0,-1.6,1.12,0.0,86.173672914505
798,0.1203816166722013,5.017223805762628,5.609569402805218,0.1572228963861152,5.0,-1.6,1.2800000000000002,0.0,125.84390234947205
799,0.1201623310380677,5.214359449087948,5.794595404080519,0.1613095923362628,5.0,-1.6,1.4400000000000004,0.0,136.52422881126404
800,0.1197763331677149,4.864259726683585,5.570511238561677,0.1540807850080796,5.0,-1.6,1.6000000000000003,0.0,157.90630674362183
801,0.1192571675018607,5.007436957972798,5.727922839984032,0.1533651842506098,5.0,-1.6,1.7599999999999998,0.0,128.01308059692383
802,0.1185491266183708,5.012932714168908,5.760268854383672,0.1531936616122843,5.0,-1.6,1.92,0.0,111.57758927345276
803,7.118957921517178e-07,3.641359460802036,2.426859268885033,4.322684698236154,5.0,-1.6,2.08,0.0,149.08498525619507
804,0.1166546838762022,5.01389871905538,5.904847941642185,0.1507835659148872,5.0,-1.6,2.24,0.0,159.88321185112
805,0.1155163789526419,5.129164868406402,6.054315458058449,0.1504830242751542,5.0,-1.6,2.4000000000000004,0.0,115.57466340065002
806,0.1142320937441362,5.024598564675767,6.085145941658835,0.1482593135336077,5.0,-1.6,2.5600000000000005,0.0,88.42067885398865
807,0.1129368106383394,5.405125407081088,6.467943535385445,0.1488410339036575,5.0,-1.6,2.72,0.0,108.97089838981628
808,0.109794420462506,7.167135212534658,7.240134799282227,0.1529600512881724,5.0,-1.6,2.88,0.0,169.81580686569214
809,0.1100148463536634,5.413224287881803,6.722890167526892,0.1471499472857224,5.0,-1.6,3.04,0.0,114.52917242050172
810,0.1084823495309827,5.823645615389982,7.113064479881688,0.1475955343498482,5.0,-1.6,3.2,0.0,147.75203275680542
811,0.1069529783737551,5.750652041589454,7.178543256904419,0.1459596254266967,5.0,-1.6,3.3600000000000003,0.0,158.7949995994568
812,0.1053720902207534,5.827245095023693,7.315613205546141,0.1443808645518827,5.0,-1.6,3.5200000000000005,0.0,154.02517127990723
813,0.1037836004185028,5.880487413207699,7.644326654035781,0.1444221080608472,5.0,-1.6,3.68,0.0,119.48586058616638
814,0.1021897203037373,6.169724419400827,7.936598523218803,0.1435746211162595,5.0,-1.6,3.84,0.0,138.58791851997375
815,0.1006150083116883,6.1907158071204975,8.12585441269916,0.1419833982657226,5.0,-1.6,4.0,0.0,132.88903331756592
816,0.0630814719455953,3.737184083756354,17.176845456171527,0.1601569287452358,5.0,-1.44,-4.0,0.0,90.77838802337646
817,0.0867236928131206,9.183717194186787,11.177761683820789,0.151171365826567,5.0,-1.44,-3.84,0.0,184.4397566318512
818,0.0880047586244748,9.17571265565282,10.925301108928736,0.1523363157207969,5.0,-1.44,-3.68,0.0,153.3295760154724
819,0.0892419349175321,9.032346947545609,10.654457675677325,0.152922973970407,5.0,-1.44,-3.52,0.0,189.7034056186676
820,0.0905976516243516,8.95590520691247,10.518713186214658,0.1595621662735782,5.0,-1.44,-3.36,0.0,164.7360360622406
821,0.0919332243279316,8.92965965484222,10.182340482565628,0.1549389475056334,5.0,-1.44,-3.2,0.0,198.74827885627747
822,0.0932955107106562,8.691259635460451,9.934848336639288,0.1563793192325406,5.0,-1.44,-3.04,0.0,116.40388679504396
823,0.0946737617031792,8.464431711725418,9.598000443688818,0.1589140428775748,5.0,-1.44,-2.88,0.0,119.13396739959715
824,0.0960849464714652,8.469406554858962,9.476845823988622,0.1584104817106845,5.0,-1.44,-2.72,0.0,116.68705010414124
825,0.0974887717556058,8.47424812276224,9.249443610721013,0.1595554964128237,5.0,-1.44,-2.56,0.0,75.10230445861816
826,0.0989329758930409,8.25301439557208,9.035151533864765,0.1599858744564457,5.0,-1.44,-2.4,0.0,114.4211106300354
827,0.1003815134235135,8.104225063061673,8.805503958657205,0.1600175137709803,5.0,-1.44,-2.24,0.0,203.37840056419373
828,0.1017901316443353,7.846146611263169,8.578931205085901,0.1609248020696879,5.0,-1.44,-2.08,0.0,134.50115704536438
829,0.1032403473376994,7.605003602460825,8.389088481955396,0.162714602770319,5.0,-1.44,-1.92,0.0,186.181738615036
830,0.104689977503047,7.605006630424386,8.19658318041196,0.1624000395697115,5.0,-1.44,-1.7599999999999998,1.0,226.10536098480225
831,0.1060742397663374,7.46915310310534,7.953274016003954,0.1630978552230352,5.0,-1.44,-1.6,0.0,140.41861248016355
832,0.1075344888749369,7.118106012828969,7.74957700330579,0.1634532981469946,5.0,-1.44,-1.44,0.0,181.30514311790463
833,0.1089366183728,7.099878334099199,7.593093996206042,0.1642147291989545,5.0,-1.44,-1.2799999999999998,0.0,184.5004906654358
834,3.479305117395484e-06,2.4646598718717785,11.364557829474183,5.856866455167806,5.0,-1.44,-1.12,0.0,174.1634840965271
835,8.531324325253083e-07,4.534205434301644,3.316890400847215,5.092394419450107,5.0,-1.44,-0.96,0.0,72.28360247612
836,0.1119167044762397,5.453028307784737,6.588281044003345,0.1625941931469193,5.0,-1.44,-0.7999999999999998,0.0,161.03811144828796
837,0.1142070448618759,6.355285610909181,6.803378968501585,0.1658107567911169,5.0,-1.44,-0.6400000000000001,0.0,91.449045419693
838,0.1154195716260341,6.1637740950301225,6.619683331296004,0.1660417018258594,5.0,-1.44,-0.48,0.0,224.62937474250796
839,0.1165740557691574,6.163773991352297,6.52421608238415,0.1663293730370856,5.0,-1.44,-0.3199999999999998,0.0,148.03367066383362
840,0.117630797291912,6.029008532633154,6.384408893275282,0.1660294069044957,5.0,-1.44,-0.1600000000000001,0.0,177.02061367034912
841,0.1183441277049586,5.937957496479571,5.804772686566629,0.1709132791027457,5.0,-1.44,0.0,0.0,109.62977361679076
842,0.1194835527226946,5.615492149638346,6.015433848499919,0.165610735567473,5.0,-1.44,0.1600000000000001,1.0,274.2778844833374
843,0.1202533410880848,5.453930356151107,5.926867181657415,0.1641120195605129,5.0,-1.44,0.3200000000000003,0.0,164.90170001983645
844,0.1209122670515957,5.409638169274444,5.890896329278228,0.1628445253499086,5.0,-1.44,0.4800000000000004,0.0,113.88187980651855
845,0.1214111197588912,5.25922250918779,5.755844406321551,0.162400206360322,5.0,-1.44,0.6399999999999997,0.0,159.2786009311676
846,0.1217794809549726,5.213994936811972,5.718839222316326,0.1616202538698602,5.0,-1.44,0.7999999999999998,1.0,263.4496593475342
847,0.1219590063789205,5.012650345897162,5.594320937447384,0.1600455762497948,5.0,-1.44,0.96,0.0,137.212749004364
848,0.1219797161999942,4.863899876557976,5.509043079943926,0.1585340649778811,5.0,-1.44,1.12,0.0,114.91916704177856
849,0.1218365430064832,4.83428882864151,5.501904064659702,0.1575607786672198,5.0,-1.44,1.2800000000000002,0.0,159.621572971344
850,0.1215087689526667,4.863899317628002,5.548029088200023,0.1567607290290326,5.0,-1.44,1.4400000000000004,0.0,130.17446899414062
851,6.686001748192821e-07,1.8918030080373072,7.561860399294545,5.084257459243145,5.0,-1.44,1.6000000000000003,1.0,196.5799667835236
852,0.1202996808511602,4.867464034534805,5.553108156606968,0.1575543277300266,5.0,-1.44,1.7599999999999998,0.0,109.66092157363892
853,0.1194521157279163,4.863899263951208,5.706058904538468,0.1535071448322041,5.0,-1.44,1.92,0.0,137.30444741249084
854,0.1184515000495398,5.0073986466865446,5.858330138465195,0.1536787676063672,5.0,-1.44,2.08,0.0,129.79366397857666
855,0.117288072443559,5.06222727179402,5.9798099261333775,0.1527882833003191,5.0,-1.44,2.24,0.0,149.69723105430603
856,0.1160229640083415,5.204419053368877,6.170494226100997,0.1521905440664961,5.0,-1.44,2.4000000000000004,0.0,108.6684398651123
857,0.1146685173512383,5.139718117290453,6.235527700598514,0.1506882621614488,5.0,-1.44,2.5600000000000005,0.0,142.43286395072937
858,9.046334549669168e-07,1.906822571075223,4.499149011729047,5.46157661378979,5.0,-1.44,2.72,0.0,171.45393419265747
859,0.1117206481107385,5.414493514550937,6.669603958343766,0.1498173671558905,5.0,-1.44,2.88,0.0,118.35249423980711
860,0.1101661957590632,5.411822149421919,6.8096995062808325,0.1481842048440539,5.0,-1.44,3.04,0.0,157.08022952079773
861,0.1085895970893812,5.7481099823056585,7.115004375893735,0.148134063728688,5.0,-1.44,3.2,0.0,118.57661175727844
862,7.021981876986054e-07,4.705783566600822,3.1797855672693336,5.026974926130135,5.0,-1.44,3.3600000000000003,1.0,202.57807159423828
863,0.1053530138126441,5.862692321362131,7.487378562599767,0.1464373721775804,5.0,-1.44,3.5200000000000005,0.0,168.77596879005432
864,0.1037044143459853,5.854335881640528,7.709727317985111,0.145222189577618,5.0,-1.44,3.68,1.0,231.00450539588928
865,0.1021118270933894,6.1862451692349545,8.052278505224875,0.144439628063584,5.0,-1.44,3.84,0.0,135.36969780921936
866,0.10056397770679,6.18985312297466,8.246936149100502,0.143050187582484,5.0,-1.44,4.0,0.0,130.5288438796997
867,0.0865249962646629,9.116134752532414,11.21697569166949,0.1513386750054812,5.0,-1.2799999999999998,-4.0,0.0,121.0203914642334
868,0.087880981740391,9.174550244651146,11.04655137792576,0.1515359916719997,5.0,-1.2799999999999998,-3.84,0.0,239.17572832107544
869,0.0892103190227957,8.955401409113959,10.787014721650564,0.152415171915148,5.0,-1.2799999999999998,-3.68,0.0,175.89820861816406
870,0.0901984953042571,7.850489080212792,10.35525529364378,0.1541701591370441,5.0,-1.2799999999999998,-3.52,0.0,137.14586210250854
871,0.0918794711587123,8.634452014535288,10.228217153607012,0.1546002908671163,5.0,-1.2799999999999998,-3.36,0.0,164.88990187644958
872,0.0765999547104782,4.440694842521975,14.832328846470864,0.1381351881123988,5.0,-1.2799999999999998,-3.2,0.0,123.4655909538269
873,0.09462722887858,8.188449645457524,9.716122754415974,0.1564664519540322,5.0,-1.2799999999999998,-3.04,0.0,145.9886555671692
874,0.0961099697557682,8.109111994514759,9.533211867947674,0.1570868964657324,5.0,-1.2799999999999998,-2.88,0.0,207.83971548080444
875,0.0975469771424102,8.1044188455345,9.31923551645496,0.1580385993266896,5.0,-1.2799999999999998,-2.72,0.0,144.74882674217224
876,0.0989559849024751,8.122107182924312,9.094138827540842,0.1596087485745303,5.0,-1.2799999999999998,-2.56,0.0,147.77988958358765
877,0.1003979287218167,7.816462756047477,8.80457534467424,0.1599309058902946,5.0,-1.2799999999999998,-2.4,1.0,262.19919514656067
878,0.1019232199847793,7.609673294838222,8.627866960881725,0.1604477363131195,5.0,-1.2799999999999998,-2.24,0.0,179.57192134857178
879,0.1033954776804958,7.604431809363849,8.441234634288307,0.1613015321980204,5.0,-1.2799999999999998,-2.08,0.0,190.90258240699768
880,0.1047925560435805,7.317047804984668,8.151185469735609,0.1624728557405977,5.0,-1.2799999999999998,-1.92,0.0,159.13159084320068
881,0.1062618030100405,7.315252663891693,8.07291871976487,0.1600987850995743,5.0,-1.2799999999999998,-1.7599999999999998,0.0,119.26645731925964
882,0.1078358820585612,7.103652441245137,7.800465956612341,0.1635246839786692,5.0,-1.2799999999999998,-1.6,1.0,198.2319941520691
883,0.1092728140722096,6.940273051414987,7.555707472088532,0.1648136333878814,5.0,-1.2799999999999998,-1.44,0.0,176.68194365501404
884,0.1106997556287839,6.930535750244597,7.411182587202896,0.1655835043872092,5.0,-1.2799999999999998,-1.2799999999999998,0.0,147.8492567539215
885,0.1121075477555154,6.563721418384589,7.15967896274087,0.165491517719351,5.0,-1.2799999999999998,-1.12,1.0,224.55047154426572
886,9.510610060934862e-07,3.6750703329857872,1.9806531041663185,4.664524155729075,5.0,-1.2799999999999998,-0.96,0.0,56.18038558959961
887,0.1148251114094395,6.33641840456368,6.83371748673175,0.1663352319259371,5.0,-1.2799999999999998,-0.7999999999999998,0.0,120.0996310710907
888,0.1161190753646668,6.163684360197897,6.648676704017115,0.1666268870181063,5.0,-1.2799999999999998,-0.6400000000000001,0.0,153.65643858909607
889,0.117329280465135,5.94116548788563,6.462811611755651,0.1663077795888925,5.0,-1.2799999999999998,-0.48,0.0,100.3877501487732
890,0.1184379739205338,5.610699712026703,6.222627540806746,0.1658088067591337,5.0,-1.2799999999999998,-0.3199999999999998,0.0,140.31297516822815
891,0.1195558926684857,5.725987085731516,6.183145394440516,0.1664297304406971,5.0,-1.2799999999999998,-0.1600000000000001,0.0,130.68898129463196
892,0.1204773934994166,5.751978082183523,6.137861272749548,0.1662251190591226,5.0,-1.2799999999999998,0.0,0.0,111.17088198661804
893,0.1213529993723889,5.259009637531163,5.839128788663107,0.1646421780842455,5.0,-1.2799999999999998,0.1600000000000001,0.0,154.76261472702026
894,0.1221006124330672,5.259009186860052,5.787128882878701,0.1645703406812709,5.0,-1.2799999999999998,0.3200000000000003,0.0,168.31472492218018
895,0.1226902414113716,5.134473572680058,5.681913850648016,0.1638005684915934,5.0,-1.2799999999999998,0.4800000000000004,0.0,122.97478723526
896,0.1231463450700474,5.120825669338018,5.65890400322148,0.1628791586613251,5.0,-1.2799999999999998,0.6399999999999997,0.0,155.48156023025513
897,0.1233952268801578,4.863554732465145,5.50096631060665,0.1609272003566561,5.0,-1.2799999999999998,0.7999999999999998,0.0,131.4577090740204
898,0.1234842032571308,4.863555050852863,5.494049049994686,0.1608577157353111,5.0,-1.2799999999999998,0.96,1.0,255.79044151306152
899,0.1233977543952962,4.8203643550135205,5.504632830920826,0.1602164326728548,5.0,-1.2799999999999998,1.12,0.0,170.99269676208496
900,0.122477110356776,4.019155898428803,4.998505606816145,0.1522881374507915,5.0,-1.2799999999999998,1.2800000000000002,0.0,112.14402866363524
901,0.1226239052906448,4.8656279125259285,5.549132533081741,0.1578987674346523,5.0,-1.2799999999999998,1.4400000000000004,0.0,171.92670106887817
902,0.1219443325473504,4.863563587288996,5.697468567888722,0.1585737345270438,5.0,-1.2799999999999998,1.6000000000000003,0.0,78.04855442047119
903,0.1211228171659229,4.863736066961065,5.679500753210838,0.1561304817734488,5.0,-1.2799999999999998,1.7599999999999998,0.0,162.68684434890747
904,0.1201112640213688,4.949182104710872,5.790310606954234,0.1558884774300294,5.0,-1.2799999999999998,1.92,0.0,123.82811069488524
905,0.118985480039505,4.865187891801375,5.803898240834784,0.1543770411139294,5.0,-1.2799999999999998,2.08,0.0,180.51054191589355
906,0.1177117294780224,4.9516960001205845,6.004028618966471,0.1535867429990706,5.0,-1.2799999999999998,2.24,0.0,148.08869123458862
907,0.1163298722966032,5.1407828549926045,6.16981177951871,0.1536867607022604,5.0,-1.2799999999999998,2.4000000000000004,0.0,166.15107417106628
